timestamp,density,num_cars,spawn_prob,min_gap,actual_vehicle_count,target_vehicle_count
1770185959.374953,MEDIUM,,,,2,6
1770185960.382988,MEDIUM,,,,2,6
1770185961.4080946,MEDIUM,,,,2,6
1770185962.4318094,MEDIUM,,,,2,6
1770185963.4548702,MEDIUM,,,,2,6
1770185964.4553688,MEDIUM,,,,2,6
1770185965.4556057,MEDIUM,,,,2,6
1770185966.4788263,MEDIUM,,,,2,6
1770185967.4843538,MEDIUM,,,,2,6
1770185968.487608,MEDIUM,,,,2,6
1770185969.4892237,MEDIUM,,,,2,6
1770185970.5131721,MEDIUM,,,,2,6
1770185971.5355666,MEDIUM,,,,2,6
1770185972.5578973,MEDIUM,,,,2,6
1770185973.55996,MEDIUM,,,,2,6
1770185974.5610402,MEDIUM,,,,2,6
1770185975.5816882,MEDIUM,,,,2,6
1770185976.6063097,MEDIUM,,,,2,6
1770185977.6101322,MEDIUM,,,,2,6
1770185978.6102319,MEDIUM,,,,2,6
1770185979.6368437,MEDIUM,,,,2,6
1770189520.9324214,MEDIUM,,,,2,6
1770189521.9554312,MEDIUM,,,,2,6
1770189522.973805,MEDIUM,,,,2,6
1770189523.9975626,MEDIUM,,,,2,6
1770189525.0170994,MEDIUM,,,,2,6
1770189526.020779,MEDIUM,,,,2,6
1770189527.0212874,MEDIUM,,,,2,6
1770189528.044603,MEDIUM,,,,2,6
1770189529.0936518,MEDIUM,,,,2,6
1770189530.2295892,MEDIUM,,,,1,6
1770189531.3554058,MEDIUM,,,,2,6
1770189532.4793627,MEDIUM,,,,2,6
1770189533.6133206,MEDIUM,,,,2,6
1770189534.7364905,MEDIUM,,,,2,6
1770189535.8584874,MEDIUM,,,,2,6
1770189536.989856,MEDIUM,,,,2,6
1770189538.1178226,MEDIUM,,,,2,6
1770189539.236884,MEDIUM,,,,2,6
1770189540.355904,MEDIUM,,,,2,6
1770189541.3566976,MEDIUM,,,,2,6
1770189542.4135888,MEDIUM,,,,2,6
1770189543.5323179,MEDIUM,,,,2,6
1770189544.6608317,MEDIUM,,,,2,6
1770189545.7961838,MEDIUM,,,,2,6
1770189546.8103004,MEDIUM,,,,2,6
1770189547.8731716,MEDIUM,,,,2,6
1770189548.9946756,MEDIUM,,,,2,6
1770189549.9960039,MEDIUM,,,,2,6
1770189551.0511358,MEDIUM,,,,1,6
1770189552.164572,MEDIUM,,,,2,6
1770189553.2869632,MEDIUM,,,,2,6
1770189554.4123921,MEDIUM,,,,2,6
1770189555.5295365,MEDIUM,,,,2,6
1770189556.6670845,MEDIUM,,,,2,6
1770189557.7929337,MEDIUM,,,,2,6
1770189558.7947102,MEDIUM,,,,2,6
1770189559.8362463,MEDIUM,,,,2,6
1770189560.971342,MEDIUM,,,,2,6
1770189562.0965178,MEDIUM,,,,2,6
1770189563.0973077,MEDIUM,,,,2,6
1770189564.1335819,MEDIUM,,,,2,6
1770189565.1386392,MEDIUM,,,,2,6
1770189566.16753,MEDIUM,,,,2,6
1770189567.1855128,MEDIUM,,,,2,6
1770189568.241345,MEDIUM,,,,2,6
1770189569.376053,MEDIUM,,,,2,6
1770189570.501039,MEDIUM,,,,2,6
1770189571.6326566,MEDIUM,,,,2,6
1770189572.7518837,MEDIUM,,,,2,6
1770189573.86053,MEDIUM,,,,2,6
1770189574.9817455,MEDIUM,,,,2,6
1770189576.1119452,MEDIUM,,,,2,6
1770189577.2373202,MEDIUM,,,,2,6
1770189578.350526,MEDIUM,,,,2,6
1770189579.4750638,MEDIUM,,,,2,6
1770189580.593552,MEDIUM,,,,2,6
1770189581.7054536,MEDIUM,,,,2,6
1770189582.8069992,MEDIUM,,,,2,6
1770189583.9284322,MEDIUM,,,,2,6
1770189585.041762,MEDIUM,,,,2,6
1770189586.165937,MEDIUM,,,,2,6
1770189587.2932122,MEDIUM,,,,2,6
1770189588.4155226,MEDIUM,,,,2,6
1770189589.5362523,MEDIUM,,,,2,6
1770189590.6620045,MEDIUM,,,,1,6
1770189591.7866464,MEDIUM,,,,2,6
1770189592.912707,MEDIUM,,,,2,6
1770189594.0341,MEDIUM,,,,2,6
1770189595.1522868,MEDIUM,,,,2,6
1770189596.2760587,MEDIUM,,,,2,6
1770189597.389287,MEDIUM,,,,2,6
1770189598.5107722,MEDIUM,,,,2,6
1770189599.651034,MEDIUM,,,,2,6
1770189600.672891,MEDIUM,,,,2,6
1770189601.7115295,MEDIUM,,,,2,6
1770189602.836015,MEDIUM,,,,2,6
1770189603.8568864,MEDIUM,,,,2,6
1770189604.8937726,MEDIUM,,,,2,6
1770189606.0043194,MEDIUM,,,,2,6
1770189607.1321707,MEDIUM,,,,2,6
1770189608.2505429,MEDIUM,,,,2,6
1770189609.377094,MEDIUM,,,,2,6
1770189610.492608,MEDIUM,,,,2,6
1770189611.6090257,MEDIUM,,,,2,6
1770189612.7304668,MEDIUM,,,,2,6
1770189613.8429058,MEDIUM,,,,2,6
1770189614.9551916,MEDIUM,,,,2,6
1770189616.0803728,MEDIUM,,,,2,6
1770189617.2177274,MEDIUM,,,,2,6
1770189618.3473048,MEDIUM,,,,2,6
1770189619.4763503,MEDIUM,,,,2,6
1770189620.5969923,MEDIUM,,,,2,6
1770189621.7230322,MEDIUM,,,,2,6
1770189622.8518991,MEDIUM,,,,2,6
1770189623.9769838,MEDIUM,,,,2,6
1770189625.0965421,MEDIUM,,,,2,6
1770189626.2192998,MEDIUM,,,,2,6
1770189627.3467393,MEDIUM,,,,2,6
1770189628.4762065,MEDIUM,,,,2,6
1770189629.6057513,MEDIUM,,,,2,6
1770189630.729176,MEDIUM,,,,2,6
1770189631.854819,MEDIUM,,,,2,6
1770189632.9790587,MEDIUM,,,,2,6
1770189634.0996475,MEDIUM,,,,2,6
1770189635.216425,MEDIUM,,,,2,6
1770189636.3420634,MEDIUM,,,,2,6
1770189637.4788675,MEDIUM,,,,2,6
1770189638.5948644,MEDIUM,,,,2,6
1770189639.7134464,MEDIUM,,,,2,6
1770189640.7178693,MEDIUM,,,,2,6
1770189641.7803605,MEDIUM,,,,2,6
1770191694.0335333,MEDIUM,,,,2,6
1770191695.0587368,MEDIUM,,,,2,6
1770191696.0805879,MEDIUM,,,,2,6
1770191697.1031272,MEDIUM,,,,2,6
1770191698.1187544,MEDIUM,,,,2,6
1770191699.1435814,MEDIUM,,,,2,6
1770191700.1931415,MEDIUM,,,,2,6
1770191701.3356102,MEDIUM,,,,2,6
1770191702.465052,MEDIUM,,,,2,6
1770191703.4685962,MEDIUM,,,,2,6
1770191704.5130935,MEDIUM,,,,2,6
1770191705.646373,MEDIUM,,,,2,6
1770191706.775858,MEDIUM,,,,2,6
1770191707.9101348,MEDIUM,,,,2,6
1770191709.0424252,MEDIUM,,,,2,6
1770191710.177018,MEDIUM,,,,2,6
1770191711.3097966,MEDIUM,,,,2,6
1770191712.4373274,MEDIUM,,,,2,6
1770191713.441604,MEDIUM,,,,2,6
1770191714.4746952,MEDIUM,,,,2,6
1770191715.4752343,MEDIUM,,,,2,6
1770191716.5228095,MEDIUM,,,,2,6
1770191717.5308032,MEDIUM,,,,2,6
1770191718.5727215,MEDIUM,,,,2,6
1770191719.700455,MEDIUM,,,,1,6
1770191720.8288467,MEDIUM,,,,1,6
1770191721.8293276,MEDIUM,,,,1,6
1770191722.8695025,MEDIUM,,,,2,6
1770191723.8714573,MEDIUM,,,,1,6
1770191724.911356,MEDIUM,,,,2,6
1770191726.0454364,MEDIUM,,,,2,6
1770191727.16993,MEDIUM,,,,2,6
1770191728.2996979,MEDIUM,,,,2,6
1770191729.4303765,MEDIUM,,,,2,6
1770191730.5626886,MEDIUM,,,,2,6
1770191731.676315,MEDIUM,,,,2,6
1770191732.8039536,MEDIUM,,,,2,6
1770191733.9411292,MEDIUM,,,,2,6
1770191735.0692184,MEDIUM,,,,2,6
1770191736.1976173,MEDIUM,,,,2,6
1770191737.3265827,MEDIUM,,,,2,6
1770191738.3384569,MEDIUM,,,,2,6
1770191739.3755255,MEDIUM,,,,2,6
1770191740.5088077,MEDIUM,,,,2,6
1770191741.6347754,MEDIUM,,,,2,6
1770191742.6359434,MEDIUM,,,,2,6
1770191743.680262,MEDIUM,,,,2,6
1770191744.8047683,MEDIUM,,,,2,6
1770191745.9400868,MEDIUM,,,,2,6
1770191747.0759277,MEDIUM,,,,2,6
1770191748.0985727,MEDIUM,,,,2,6
1770191749.1848156,MEDIUM,,,,2,6
1770191750.207617,MEDIUM,,,,2,6
1770192579.9397361,MEDIUM,,,,2,6
1770192580.952305,MEDIUM,,,,2,6
1770192581.9938517,MEDIUM,,,,2,6
1770192582.995164,MEDIUM,,,,2,6
1770192584.0416179,MEDIUM,,,,2,6
1770192585.0488522,MEDIUM,,,,2,6
1770192586.0972593,MEDIUM,,,,2,6
1770192587.1002994,MEDIUM,,,,2,6
1770192588.150921,MEDIUM,,,,2,6
1770192589.156338,MEDIUM,,,,2,6
1770192590.2045934,MEDIUM,,,,2,6
1770192591.2092655,MEDIUM,,,,2,6
1770192592.2532651,MEDIUM,,,,2,6
1770192593.2616382,MEDIUM,,,,1,6
1770192594.3097794,MEDIUM,,,,2,6
1770192595.3313706,MEDIUM,,,,2,6
1770192596.353671,MEDIUM,,,,2,6
1770192597.3781352,MEDIUM,,,,2,6
1770192598.4019682,MEDIUM,,,,2,6
1770192599.4099612,MEDIUM,,,,2,6
1770192600.4569697,MEDIUM,,,,2,6
1770192601.4590669,MEDIUM,,,,2,6
1770192602.508272,MEDIUM,,,,2,6
1770192603.5098195,MEDIUM,,,,2,6
1770192604.5536397,MEDIUM,,,,2,6
1770192605.5608635,MEDIUM,,,,2,6
1770192606.6151378,MEDIUM,,,,2,6
1770192607.6226027,MEDIUM,,,,2,6
1770192608.676703,MEDIUM,,,,2,6
1770192609.6802163,MEDIUM,,,,2,6
1770192610.7319605,MEDIUM,,,,2,6
1770192611.7328045,MEDIUM,,,,2,6
1770192612.783403,MEDIUM,,,,2,6
1770192613.8037055,MEDIUM,,,,2,6
1770192614.8229337,MEDIUM,,,,2,6
1770192615.8440812,MEDIUM,,,,2,6
1770192616.8614573,MEDIUM,,,,2,6
1770192617.8831797,MEDIUM,,,,2,6
1770192618.9020348,MEDIUM,,,,2,6
1770192619.9236834,MEDIUM,,,,2,6
1770192620.945927,MEDIUM,,,,2,6
1770192622.0174973,MEDIUM,,,,2,6
1770192623.024909,MEDIUM,,,,2,6
1770192624.0720243,MEDIUM,,,,2,6
1770192625.0753713,MEDIUM,,,,1,6
1770192626.1206982,MEDIUM,,,,2,6
1770192627.126091,MEDIUM,,,,2,6
1770192628.1711652,MEDIUM,,,,2,6
1770192629.177992,MEDIUM,,,,2,6
1770192630.2277548,MEDIUM,,,,2,6
1770192631.2369392,MEDIUM,,,,2,6
1770192632.28273,MEDIUM,,,,2,6
1770192633.2928834,MEDIUM,,,,2,6
1770192634.3376725,MEDIUM,,,,2,6
1770192635.3439572,MEDIUM,,,,2,6
1770192636.3912425,MEDIUM,,,,2,6
1770192637.3988175,MEDIUM,,,,2,6
1770192638.4493487,MEDIUM,,,,1,6
1770192639.4543006,MEDIUM,,,,1,6
1770192640.4960053,MEDIUM,,,,1,6
1770192641.5198379,MEDIUM,,,,2,6
1770192642.545227,MEDIUM,,,,2,6
1770192643.5456855,MEDIUM,,,,2,6
1770192644.5934987,MEDIUM,,,,2,6
1770192645.5966008,MEDIUM,,,,2,6
1770192646.651984,MEDIUM,,,,2,6
1770192647.6556852,MEDIUM,,,,2,6
1770192648.7111394,MEDIUM,,,,2,6
1770192649.7201579,MEDIUM,,,,2,6
1770192650.774355,MEDIUM,,,,2,6
1770192651.7835455,MEDIUM,,,,2,6
1770192652.8363829,MEDIUM,,,,2,6
1770192667.9208467,MEDIUM,,,,2,6
1770192668.928096,MEDIUM,,,,2,6
1770192669.9810345,MEDIUM,,,,2,6
1770192670.9821477,MEDIUM,,,,2,6
1770192672.0250585,MEDIUM,,,,2,6
1770192673.0302022,MEDIUM,,,,2,6
1770192674.0770705,MEDIUM,,,,2,6
1770192675.0772746,MEDIUM,,,,2,6
1770192688.335267,MEDIUM,,,,2,6
1770192689.357785,MEDIUM,,,,2,6
1770192690.3769486,MEDIUM,,,,2,6
1770192691.4002512,MEDIUM,,,,2,6
1770192692.4178522,MEDIUM,,,,2,6
1770192693.4371865,MEDIUM,,,,2,6
1770192694.4570534,MEDIUM,,,,2,6
1770192695.477099,MEDIUM,,,,2,6
1770192696.494245,MEDIUM,,,,2,6
1770192697.5129743,MEDIUM,,,,2,6
1770192698.535274,MEDIUM,,,,2,6
1770192699.5552723,MEDIUM,,,,2,6
1770192700.5757883,MEDIUM,,,,2,6
1770192701.5985694,MEDIUM,,,,2,6
1770192702.6170893,MEDIUM,,,,2,6
1770192703.6375263,MEDIUM,,,,2,6
1770192704.6580827,MEDIUM,,,,2,6
1770192705.682653,MEDIUM,,,,2,6
1770192706.6855984,MEDIUM,,,,2,6
1770192707.710696,MEDIUM,,,,2,6
1770192708.7280068,MEDIUM,,,,2,6
1770192709.74676,MEDIUM,,,,2,6
1770192710.770944,MEDIUM,,,,2,6
1770192711.7888088,MEDIUM,,,,2,6
1770192712.924107,MEDIUM,,,,2,6
1770192713.9317372,MEDIUM,,,,2,6
1770192714.9812386,MEDIUM,,,,2,6
1770192715.9857016,MEDIUM,,,,2,6
1770192717.0359466,MEDIUM,,,,2,6
1770234173.2922475,MEDIUM,,,,2,6
1770234174.338687,MEDIUM,,,,2,6
1770234175.3536654,MEDIUM,,,,2,6
1770234176.3653295,MEDIUM,,,,2,6
1770234177.3788817,MEDIUM,,,,2,6
1770234178.3908153,MEDIUM,,,,2,6
1770234179.4108543,MEDIUM,,,,2,6
1770234180.4246495,MEDIUM,,,,2,6
1770234224.6820323,MEDIUM,,,,2,6
1770234225.6996744,MEDIUM,,,,2,6
1770234226.7018197,MEDIUM,,,,2,6
1770234227.7553365,MEDIUM,,,,2,6
1770234228.8334568,MEDIUM,,,,2,6
1770234229.8366282,MEDIUM,,,,2,6
1770234230.8877063,MEDIUM,,,,2,6
1770234231.8982553,MEDIUM,,,,2,6
1770234232.951948,MEDIUM,,,,2,6
1770234233.9592845,MEDIUM,,,,2,6
1770234235.0136921,MEDIUM,,,,2,6
1770234236.0138679,MEDIUM,,,,2,6
1770234237.063275,MEDIUM,,,,2,6
1770234238.0838163,MEDIUM,,,,2,6
1770234239.1372316,MEDIUM,,,,2,6
1770234240.13968,MEDIUM,,,,2,6
1770234241.1991541,MEDIUM,,,,2,6
1770234242.20343,MEDIUM,,,,2,6
1770234243.2695684,MEDIUM,,,,2,6
1770234244.2773535,MEDIUM,,,,2,6
1770234245.3231506,MEDIUM,,,,1,6
1770234246.3277037,MEDIUM,,,,2,6
1770234247.3811631,MEDIUM,,,,2,6
1770234248.384959,MEDIUM,,,,2,6
1770234249.43154,MEDIUM,,,,2,6
1770234250.457384,MEDIUM,,,,2,6
1770234251.482783,MEDIUM,,,,2,6
1770234252.4889123,MEDIUM,,,,2,6
1770234253.5421073,MEDIUM,,,,1,6
1770234254.5466633,MEDIUM,,,,2,6
1770234255.5698304,MEDIUM,,,,2,6
1770234256.5925474,MEDIUM,,,,2,6
1770234257.6174934,MEDIUM,,,,2,6
1770234258.6304977,MEDIUM,,,,2,6
1770234259.648248,MEDIUM,,,,2,6
1770234260.6617498,MEDIUM,,,,2,6
1770234261.6855311,MEDIUM,,,,2,6
1770234262.7410383,MEDIUM,,,,2,6
1770234263.7414591,MEDIUM,,,,2,6
1770234264.7854464,MEDIUM,,,,2,6
1770234265.7900572,MEDIUM,,,,2,6
1770234266.8411868,MEDIUM,,,,2,6
1770234267.844669,MEDIUM,,,,2,6
1770234268.889221,MEDIUM,,,,2,6
1770234269.913571,MEDIUM,,,,2,6
1770234270.9402592,MEDIUM,,,,2,6
1770234271.9622355,MEDIUM,,,,2,6
1770234272.9852304,MEDIUM,,,,2,6
1770234273.994447,MEDIUM,,,,2,6
1770234275.0452347,MEDIUM,,,,2,6
1770234276.051455,MEDIUM,,,,2,6
1770234277.100187,MEDIUM,,,,2,6
1770234278.1009917,MEDIUM,,,,2,6
1770234279.1501093,MEDIUM,,,,2,6
1770234280.1504118,MEDIUM,,,,2,6
1770234281.2026772,MEDIUM,,,,2,6
1770234282.210343,MEDIUM,,,,2,6
1770234283.256679,MEDIUM,,,,2,6
1770234284.2602983,MEDIUM,,,,2,6
1770234285.3088667,MEDIUM,,,,2,6
1770234286.3335278,MEDIUM,,,,2,6
1770234287.356436,MEDIUM,,,,2,6
1770234288.3636773,MEDIUM,,,,2,6
1770234289.4122531,MEDIUM,,,,2,6
1770234290.4166028,MEDIUM,,,,2,6
1770234291.4638379,MEDIUM,,,,2,6
1770278234.164143,MEDIUM,,,,2,6
1770278235.1646607,MEDIUM,,,,2,6
1770278236.1829207,MEDIUM,,,,2,6
1770278237.1864283,MEDIUM,,,,2,6
1770278238.1893752,MEDIUM,,,,2,6
1770278239.207408,MEDIUM,,,,2,6
1770278240.228346,MEDIUM,,,,2,6
1770278241.2312403,MEDIUM,,,,2,6
1770278242.2567623,MEDIUM,,,,2,6
1770278243.2781985,MEDIUM,,,,2,6
1770278244.300026,MEDIUM,,,,2,6
1770278245.323409,MEDIUM,,,,1,6
1770278246.3459036,MEDIUM,,,,2,6
1770278247.367236,MEDIUM,,,,2,6
1770278248.383224,MEDIUM,,,,2,6
1770278249.4016447,MEDIUM,,,,2,6
1770278250.402173,MEDIUM,,,,2,6
1770278251.4246593,MEDIUM,,,,1,6
1770278252.4477491,MEDIUM,,,,2,6
1770278253.4713013,MEDIUM,,,,2,6
1770278254.4956322,MEDIUM,,,,2,6
1770278255.5154696,MEDIUM,,,,2,6
1770278256.539982,MEDIUM,,,,2,6
1770278257.5630443,MEDIUM,,,,2,6
1770278258.580797,MEDIUM,,,,1,6
1770278259.6057477,MEDIUM,,,,2,6
1770278260.6262627,MEDIUM,,,,2,6
1770278261.6505373,MEDIUM,,,,2,6
1770278262.6506248,MEDIUM,,,,2,6
1770278263.6690388,MEDIUM,,,,2,6
1770278264.6722622,MEDIUM,,,,2,6
1770278265.6909747,MEDIUM,,,,2,6
1770278266.7124658,MEDIUM,,,,2,6
1770278402.073612,MEDIUM,,,,2,6
1770278403.074201,MEDIUM,,,,2,6
1770278404.0960639,MEDIUM,,,,2,6
1770278405.119833,MEDIUM,,,,2,6
1770278406.6741626,MEDIUM,,,,2,6
1770278407.718342,MEDIUM,,,,2,6
1770278408.763162,MEDIUM,,,,2,6
1770278409.7939112,MEDIUM,,,,2,6
1770278410.8365448,MEDIUM,,,,2,6
1770278411.8759317,MEDIUM,,,,2,6
1770278412.9235973,MEDIUM,,,,2,6
1770278413.9704282,MEDIUM,,,,2,6
1770278415.0147464,MEDIUM,,,,2,6
1770278416.0621634,MEDIUM,,,,2,6
1770278417.1143594,MEDIUM,,,,2,6
1770278418.1590781,MEDIUM,,,,2,6
1770278419.2037385,MEDIUM,,,,2,6
1770278420.2498977,MEDIUM,,,,2,6
1770278421.2961738,MEDIUM,,,,2,6
1770278422.3397093,MEDIUM,,,,2,6
1770278423.385627,MEDIUM,,,,2,6
1770278424.4280763,MEDIUM,,,,2,6
1770278425.465408,MEDIUM,,,,2,6
1770278426.5028558,MEDIUM,,,,2,6
1770278427.5370655,MEDIUM,,,,2,6
1770278428.5760825,MEDIUM,,,,2,6
1770278429.616583,MEDIUM,,,,2,6
1770278430.653582,MEDIUM,,,,2,6
1770278431.6887221,MEDIUM,,,,2,6
1770278432.7257524,MEDIUM,,,,2,6
1770278433.7726846,MEDIUM,,,,2,6
1770278434.7884195,MEDIUM,,,,2,6
1770279233.6987164,MEDIUM,,,,2,6
1770279234.7240267,MEDIUM,,,,2,6
1770279235.746491,MEDIUM,,,,2,6
1770279236.7692788,MEDIUM,,,,2,6
1770279237.7952375,MEDIUM,,,,2,6
1770279238.8166707,MEDIUM,,,,2,6
1770279239.8392317,MEDIUM,,,,2,6
1770279240.8486338,MEDIUM,,,,2,6
1770279241.8674717,MEDIUM,,,,2,6
1770279242.891598,MEDIUM,,,,2,6
1770279243.9043968,MEDIUM,,,,2,6
1770279244.9283147,MEDIUM,,,,2,6
1770279245.93103,MEDIUM,,,,2,6
1770279246.955798,MEDIUM,,,,1,6
1770279247.9794862,MEDIUM,,,,2,6
1770279248.9833305,MEDIUM,,,,2,6
1770279250.0041935,MEDIUM,,,,2,6
1770279251.0222812,MEDIUM,,,,2,6
1770279252.0422425,MEDIUM,,,,2,6
1770279253.0590882,MEDIUM,,,,2,6
1770279254.0790324,MEDIUM,,,,2,6
1770279255.0970757,MEDIUM,,,,2,6
1770279256.1186302,MEDIUM,,,,1,6
1770279257.143391,MEDIUM,,,,2,6
1770279258.1618788,MEDIUM,,,,2,6
1770279259.1800609,MEDIUM,,,,2,6
1770279260.2013748,MEDIUM,,,,2,6
1770279261.2218707,MEDIUM,,,,2,6
1770279262.2442548,MEDIUM,,,,2,6
1770279263.2452173,MEDIUM,,,,2,6
1770279264.2699594,MEDIUM,,,,2,6
1770279265.2927997,MEDIUM,,,,2,6
1770279266.3150818,MEDIUM,,,,2,6
1770279267.3359494,MEDIUM,,,,2,6
1770279268.36049,MEDIUM,,,,2,6
1770279269.3841808,MEDIUM,,,,1,6
1770279270.4081488,MEDIUM,,,,2,6
1770279271.4324794,MEDIUM,,,,2,6
1770279272.456029,MEDIUM,,,,1,6
1770279273.4779892,MEDIUM,,,,2,6
1770279274.4971159,MEDIUM,,,,2,6
1770279275.5130472,MEDIUM,,,,2,6
1770279276.53484,MEDIUM,,,,2,6
1770279277.5551076,MEDIUM,,,,2,6
1770279278.5772538,MEDIUM,,,,2,6
1770279279.5793126,MEDIUM,,,,2,6
1770279280.6020987,MEDIUM,,,,2,6
1770279281.624052,MEDIUM,,,,2,6
1770279282.6243062,MEDIUM,,,,2,6
1770279283.6436875,MEDIUM,,,,2,6
1770279284.645887,MEDIUM,,,,2,6
1770279285.6636765,MEDIUM,,,,2,6
1770279286.6673203,MEDIUM,,,,2,6
1770279287.6855478,MEDIUM,,,,2,6
1770279288.7099738,MEDIUM,,,,2,6
1770279289.7289548,MEDIUM,,,,2,6
1770279291.2271028,MEDIUM,,,,2,6
1770281473.4559438,MEDIUM,,,,2,6
1770281474.4829428,MEDIUM,,,,2,6
1770281475.5070574,MEDIUM,,,,2,6
1770281476.5299072,MEDIUM,,,,2,6
1770281477.5531902,MEDIUM,,,,2,6
1770281478.577546,MEDIUM,,,,2,6
1770281479.59605,MEDIUM,,,,2,6
1770281480.598174,MEDIUM,,,,2,6
1770281481.622062,MEDIUM,,,,2,6
1770281482.6411757,MEDIUM,,,,2,6
1770281483.6620336,MEDIUM,,,,2,6
1770281484.6853046,MEDIUM,,,,2,6
1770350309.5140705,MEDIUM,,,,2,6
1770350310.5155792,MEDIUM,,,,2,6
1770350311.525185,MEDIUM,,,,2,6
1770350312.544131,MEDIUM,,,,2,6
1770350313.7119079,MEDIUM,,,,2,6
1770350314.754655,MEDIUM,,,,2,6
1770350315.7699368,MEDIUM,,,,2,6
1770350316.7875905,MEDIUM,,,,2,6
1770350317.7917333,MEDIUM,,,,2,6
1770350318.8598943,MEDIUM,,,,2,6
1770350319.9746644,MEDIUM,,,,2,6
1770350321.0830538,MEDIUM,,,,2,6
1770350322.1917596,MEDIUM,,,,2,6
1770350323.3080418,MEDIUM,,,,2,6
1770350324.4169557,MEDIUM,,,,2,6
1770350325.532246,MEDIUM,,,,2,6
1770350326.6343024,MEDIUM,,,,2,6
1770350327.750547,MEDIUM,,,,2,6
1770350328.8566895,MEDIUM,,,,2,6
1770350329.9634979,MEDIUM,,,,2,6
1770350331.0645797,MEDIUM,,,,2,6
1770350332.16907,MEDIUM,,,,2,6
1770350333.273233,MEDIUM,,,,2,6
1770350334.3810334,MEDIUM,,,,2,6
1770350335.4933686,MEDIUM,,,,2,6
1770350336.6260526,MEDIUM,,,,2,6
1770350337.7312124,MEDIUM,,,,2,6
1770350338.8326485,MEDIUM,,,,2,6
1770350339.9403646,MEDIUM,,,,2,6
1770632582.9477444,MEDIUM,,,,2,6
1770632583.957662,MEDIUM,,,,2,6
1770632584.983434,MEDIUM,,,,2,6
1770632586.0013747,MEDIUM,,,,2,6
1770632587.025114,MEDIUM,,,,2,6
1770632588.0471506,MEDIUM,,,,2,6
1770632589.0486124,MEDIUM,,,,2,6
1770632590.0683107,MEDIUM,,,,2,6
1770632591.0708995,MEDIUM,,,,2,6
1770632592.0776417,MEDIUM,,,,2,6
1770632593.0975857,MEDIUM,,,,2,6
1770632594.1182199,MEDIUM,,,,1,6
1770632595.120038,MEDIUM,,,,2,6
1770632596.1389215,MEDIUM,,,,2,6
1770632597.13976,MEDIUM,,,,2,6
1770632598.161809,MEDIUM,,,,2,6
1770632599.1860578,MEDIUM,,,,2,6
1770632600.212794,MEDIUM,,,,2,6
1770632601.235289,MEDIUM,,,,2,6
1770632602.255665,MEDIUM,,,,2,6
1770633173.1489003,MEDIUM,,,,2,6
1770633174.2367914,MEDIUM,,,,2,6
1770633175.3777754,MEDIUM,,,,2,6
1770633176.4110894,MEDIUM,,,,2,6
1770633177.4886758,MEDIUM,,,,2,6
1770633178.544954,MEDIUM,,,,2,6
1770633179.6097775,MEDIUM,,,,2,6
1770633180.6874177,MEDIUM,,,,2,6
1770633181.7513692,MEDIUM,,,,2,6
1770633182.7995448,MEDIUM,,,,2,6
1770633183.8620698,MEDIUM,,,,2,6
1770633184.9244816,MEDIUM,,,,2,6
1770633803.75378,MEDIUM,,,,2,6
1770633804.790604,MEDIUM,,,,2,6
1770633805.819932,MEDIUM,,,,2,6
1770633806.8571913,MEDIUM,,,,2,6
1770633807.8919296,MEDIUM,,,,2,6
1770633808.9124992,MEDIUM,,,,2,6
1770633809.9878085,MEDIUM,,,,2,6
1770633880.7138014,MEDIUM,,,,2,6
1770633881.7395356,MEDIUM,,,,2,6
1770633882.7569518,MEDIUM,,,,2,6
1770633883.7790158,MEDIUM,,,,2,6
1770633884.7821162,MEDIUM,,,,2,6
1770633885.8018742,MEDIUM,,,,2,6
1770633886.8036025,MEDIUM,,,,2,6
1770633887.8264587,MEDIUM,,,,2,6
1770633888.851264,MEDIUM,,,,2,6
1770633889.855017,MEDIUM,,,,2,6
1770633890.8758812,MEDIUM,,,,2,6
1770633891.898496,MEDIUM,,,,1,6
1771794031.4249363,MEDIUM,,,,2,6
1771794033.117663,MEDIUM,,,,2,6
1771794034.8075724,MEDIUM,,,,2,6
1771794035.9268079,MEDIUM,,,,2,6
1771794037.0424285,MEDIUM,,,,2,6
1771794038.1491704,MEDIUM,,,,2,6
1771794039.252046,MEDIUM,,,,2,6
1771794040.3605554,MEDIUM,,,,2,6
